input_index,reference,sentiment,text_key,title,author,date,period,mode,genre,gender,birthdate,nationality,role,source,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60
40,Beattie_TheMinstre_1,0.9996,Beattie_TheMinstre,"The Minstrel, Or The Progress Of Genius. A Poem","Beattie, James",1771.0,Romantic,Poetry,,m,1735.0,Scottish,Peripheral,colors,1.8,0.0,17.21,0.0,0.0,11.64,0.0,0.04,0.0,0.0,0.0,0.0,12.97,7.87,5.31,0.0,0.0,8.74,0.04,9.53,0.03,0.0,0.0,1.53,0.0,0.0,0.0,1.67,1.74,0.0,0.0,0.0,0.0,0.22,11.16,1.27,0.0,0.4,0.0,1.38,0.0,0.08,1.74,0.0,0.0,0.0,0.22,1.27,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0
41,Beattie_TheMinstre_2,0.9989,Beattie_TheMinstre,"The Minstrel, Or The Progress Of Genius. A Poem","Beattie, James",1771.0,Romantic,Poetry,,m,1735.0,Scottish,Peripheral,colors,0.0,0.0,11.97,0.0,2.68,0.0,0.39,0.0,0.0,0.0,0.93,2.25,6.49,6.79,6.36,0.0,5.81,0.0,0.0,7.27,0.0,2.42,0.0,5.8,0.0,0.0,0.12,0.0,0.27,0.0,0.7,0.0,0.0,4.11,3.58,0.0,0.0,1.43,0.0,0.21,2.47,0.0,0.0,0.0,1.22,0.0,4.32,0.0,0.03,1.84,0.0,0.0,0.87,0.0,14.34,3.87,1.39,0.0,0.0,0.0,0.0
42,Beattie_TheMinstre_3,0.9985,Beattie_TheMinstre,"The Minstrel, Or The Progress Of Genius. A Poem","Beattie, James",1771.0,Romantic,Poetry,,m,1735.0,Scottish,Peripheral,colors,0.0,0.0,12.17,6.56,0.0,18.2,0.0,0.0,0.0,0.0,0.74,3.43,8.81,0.06,11.47,1.11,0.0,0.0,0.0,8.29,0.0,0.0,0.0,4.15,0.0,5.31,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,2.25,0.0,0.0,3.27,0.0,0.0,0.0,0.0,2.86,0.0,2.28,0.01,0.0,0.0,2.11
43,Beattie_TheMinstre_4,0.9992,Beattie_TheMinstre,"The Minstrel, Or The Progress Of Genius. A Poem","Beattie, James",1771.0,Romantic,Poetry,,m,1735.0,Scottish,Peripheral,colors,9.83,0.0,13.98,0.0,1.92,5.82,2.13,0.0,0.0,5.15,0.0,0.0,5.61,0.16,18.45,0.0,8.9,0.0,0.0,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,2.28,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,2.45,0.0,0.0,1.63,0.0,0.0,9.18,0.0,0.0,0.0
44,Beattie_TheMinstre_5,0.9917,Beattie_TheMinstre,"The Minstrel, Or The Progress Of Genius. A Poem","Beattie, James",1771.0,Romantic,Poetry,,m,1735.0,Scottish,Peripheral,colors,0.0,0.0,0.62,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.56,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,1.29,0.0,0.0,0.0,0.0,0.0,11.27,0.0,0.0,0.0,0.0
45,Beckford_TheHistory_1,0.9997,Beckford_TheHistory,The History of Caliph Vathek,"Beckford, William",1786.0,Romantic,Novella,Oriental Tale,m,1760.0,English,Central,colors,0.0,0.0,18.53,0.0,0.0,8.55,1.71,1.39,0.0,0.0,0.0,3.06,5.31,4.08,9.81,0.0,10.08,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,1.07,0.0,0.0,0.0,17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,2.2,0.82,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,1.04,1.64,1.96
46,Beckford_TheHistory_2,0.9983,Beckford_TheHistory,The History of Caliph Vathek,"Beckford, William",1786.0,Romantic,Novella,Oriental Tale,m,1760.0,English,Central,colors,0.0,0.0,0.0,0.0,1.66,5.88,3.46,5.34,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,7.59,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,7.43,5.95,0.48,2.63,0.0,0.0,0.0,12.37,0.0,7.92,0.0,2.57,0.0,0.0,6.05,0.0,5.13,0.21,0.0,1.97,0.0,0.0,11.84,0.0,0.0,0.14,0.0,0.0,0.16,3.85,0.14,0.0,0.0,0.0
47,Beckford_TheHistory_3,0.9969,Beckford_TheHistory,The History of Caliph Vathek,"Beckford, William",1786.0,Romantic,Novella,Oriental Tale,m,1760.0,English,Central,colors,19.77,0.0,0.71,0.0,2.64,3.47,0.0,2.28,1.26,0.0,0.0,0.0,0.0,1.07,2.26,0.46,1.87,0.0,0.0,8.87,0.0,0.25,0.0,0.0,0.0,2.9,2.63,3.39,2.27,0.0,0.0,0.0,0.0,0.0,1.34,4.29,0.0,9.14,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,1.76,4.54,0.0,0.0,5.07,5.48,2.19,0.04,0.0,0.0,1.84
48,Beckford_TheHistory_4,0.9994,Beckford_TheHistory,The History of Caliph Vathek,"Beckford, William",1786.0,Romantic,Novella,Oriental Tale,m,1760.0,English,Central,colors,10.2,0.0,2.86,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,6.52,0.0,0.0,0.0,0.0,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,3.43,3.78,0.0,0.0,0.0,0.0,10.78,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,4.84,11.81,0.0,4.68,4.99
49,Beckford_TheHistory_5,0.5423,Beckford_TheHistory,The History of Caliph Vathek,"Beckford, William",1786.0,Romantic,Novella,Oriental Tale,m,1760.0,English,Central,colors,0.01,0.01,0.01,0.01,0.01,0.01,29.13,0.01,0.01,64.58,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
50,Bierce_AnOccurren_1,0.9834,Bierce_AnOccurren,An Occurrence at Owl Creek Bridge,"Bierce, Ambrose",1890.0,,,,m,1842.0,American,,pb-manual,0.0,0.0,6.89,0.0,1.21,5.92,0.0,0.0,11.23,0.0,0.0,0.0,0.0,2.99,3.25,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,12.29,0.0,0.88,0.0,2.24,0.01,0.52,0.0,0.0,0.0,9.92,0.0,0.0,2.13,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34,0.0,0.0,0.08,0.0,0.0,0.0,0.0,6.76,0.0,0.0,0.0,21.7
51,Bierce_AnOccurren_2,0.959,Bierce_AnOccurren,An Occurrence at Owl Creek Bridge,"Bierce, Ambrose",1890.0,,,,m,1842.0,American,,pb-manual,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,20.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,2.05,0.0,10.17,0.0,4.3,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,49.95,0.0,0.0,0.0
52,Bierce_TheDamnedT_1,-0.9971,Bierce_TheDamnedT,"The Damned Thing
1898, From 'In the Midst of Life'","Bierce, Ambrose",1898.0,,,,m,1842.0,American,,pb-manual,1.17,0.0,0.0,0.0,0.0,37.77,0.0,0.57,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.42,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,3.7,0.0,0.0,0.0,0.37,32.18,0.0,0.0,0.0,0.0
53,Bierce_TheDamnedT_2,-0.9894,Bierce_TheDamnedT,"The Damned Thing
1898, From 'In the Midst of Life'","Bierce, Ambrose",1898.0,,,,m,1842.0,American,,pb-manual,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,85.6,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,13.82,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
54,Bierce_TheDeathOf_1,0.9623,Bierce_TheDeathOf,The Death Of Halpin Frayser,"Bierce, Ambrose",1891.0,,Short Story,Gothic,m,1842.0,American,Peripheral,colors,0.0,0.0,6.0,7.22,0.0,0.0,1.8,0.0,0.0,0.0,0.0,13.22,0.0,8.6,0.0,0.0,5.82,3.63,0.0,2.72,0.0,0.0,0.0,0.47,0.0,0.0,0.0,3.28,2.94,4.6,0.0,3.54,0.0,0.0,0.0,0.0,0.0,6.93,0.0,1.74,3.01,0.0,0.01,0.0,0.0,0.0,0.0,1.77,0.0,5.15,0.0,0.0,2.17,0.0,3.26,0.0,12.04,0.0,0.0,0.0,0.0
55,Bierce_TheDeathOf_2,-0.9979,Bierce_TheDeathOf,The Death Of Halpin Frayser,"Bierce, Ambrose",1891.0,,Short Story,Gothic,m,1842.0,American,Peripheral,colors,0.0,0.0,42.66,0.0,0.0,4.28,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73,0.0,4.58,0.0,0.0,3.65,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.59,0.0,14.4,0.0,0.61,0.63,0.0,0.0,0.0,11.06,0.0,0.0,0.0,2.72
56,Bierce_TheDeathOf_3,-0.9962,Bierce_TheDeathOf,The Death Of Halpin Frayser,"Bierce, Ambrose",1891.0,,Short Story,Gothic,m,1842.0,American,Peripheral,colors,39.8,0.01,0.01,0.01,0.01,28.71,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,13.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,11.73,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
57,Bierce_TheDevilsD_1,0.9975,Bierce_TheDevilsD,The Devil's Dictionary,"Bierce, Ambrose",1906.0,,,,m,1842.0,American,,pb-manual,0.59,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,4.35,13.75,2.11,1.0,0.0,0.0,0.0,0.0,2.97,1.69,0.98,0.0,2.34,0.0,3.54,0.0,0.0,0.57,6.47,0.0,0.0,0.0,0.0,32.64,0.0,0.01,0.0,0.0,4.78,0.0,0.0,1.06,0.0,0.0,0.07,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,11.02,0.0,2.96,0.0,0.31,0.0,0.0
58,Bierce_TheDevilsD_2,0.9989,Bierce_TheDevilsD,The Devil's Dictionary,"Bierce, Ambrose",1906.0,,,,m,1842.0,American,,pb-manual,0.52,0.0,0.0,0.0,0.0,0.0,4.88,0.13,0.0,0.0,9.42,3.21,0.0,1.93,17.17,0.0,5.95,17.08,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.96,0.0,0.0,0.0,0.42,1.71,0.0,0.0,0.0,0.18,1.23,0.0,0.0,0.0,5.61,0.0,2.21,0.0,0.0,2.31,0.0,1.27,0.0,0.0,6.47,0.0,0.0,0.0,0.1,0.48,10.41
59,Bierce_TheDevilsD_3,0.9469,Bierce_TheDevilsD,The Devil's Dictionary,"Bierce, Ambrose",1906.0,,,,m,1842.0,American,,pb-manual,0.0,0.94,2.61,0.0,0.0,6.89,0.7,0.25,0.0,0.0,0.58,0.08,7.37,7.17,0.0,2.21,6.21,0.0,0.02,0.0,1.98,2.53,0.0,4.54,0.0,0.0,0.08,0.0,0.0,3.86,0.0,0.0,1.15,2.65,0.04,0.0,2.93,0.0,0.0,31.19,0.0,0.0,0.0,1.06,0.0,4.43,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.58,0.0,0.11,0.0,1.89,0.0,0.0,0.07
60,Bierce_TheDevilsD_4,0.9934,Bierce_TheDevilsD,The Devil's Dictionary,"Bierce, Ambrose",1906.0,,,,m,1842.0,American,,pb-manual,7.7,0.0,0.03,0.0,0.0,9.28,7.67,0.0,0.0,3.05,0.0,5.77,7.86,0.0,2.96,2.62,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,2.27,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,3.06,0.0,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.0,2.15,0.02,0.0,1.29,6.5,0.0,5.04,0.0,0.0,0.0,16.99
61,Bierce_TheDevilsD_5,0.7184,Bierce_TheDevilsD,The Devil's Dictionary,"Bierce, Ambrose",1906.0,,,,m,1842.0,American,,pb-manual,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,52.53,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,34.06,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,12.33,0.02,0.02,0.02,0.02,0.02
62,Blackwood_TheWillows_1,0.9987,Blackwood_TheWillows,The Willows,"Blackwood, Algernon",1907.0,Edwardian,Novella,Gothic,m,1869.0,English,Peripheral,colors,0.0,0.0,16.67,0.0,0.0,3.05,0.72,0.0,4.01,1.41,0.0,0.0,0.0,0.76,0.65,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.91,0.18,0.0,18.82,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,11.08,0.0,3.12,0.0,0.0,6.09,0.0
63,Blackwood_TheWillows_2,0.9981,Blackwood_TheWillows,The Willows,"Blackwood, Algernon",1907.0,Edwardian,Novella,Gothic,m,1869.0,English,Peripheral,colors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,82.88,0.0,0.0,0.0
64,Blackwood_TheWillows_3,0.9775,Blackwood_TheWillows,The Willows,"Blackwood, Algernon",1907.0,Edwardian,Novella,Gothic,m,1869.0,English,Peripheral,colors,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,0.0,0.0,23.52,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,30.39,0.0,0.0,3.94,0.0,0.0,0.0
65,Blackwood_TheWillows_4,-0.9984,Blackwood_TheWillows,The Willows,"Blackwood, Algernon",1907.0,Edwardian,Novella,Gothic,m,1869.0,English,Peripheral,colors,0.0,0.0,12.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,9.7,0.0,0.0,45.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,27.1,0.0,0.0,0.0
66,Blackwood_TheWillows_5,0.9702,Blackwood_TheWillows,The Willows,"Blackwood, Algernon",1907.0,Edwardian,Novella,Gothic,m,1869.0,English,Peripheral,colors,0.0,0.0,4.22,0.0,0.0,14.16,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21,1.33,0.0,0.0,53.69,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0
67,Bonhote_BungayCast_1,0.9998,Bonhote_BungayCast,Bungay Castle. A Novel,"Bonhote, Elizabeth",1796.0,Romantic,Novel,Gothic,f,1744.0,English,Peripheral,colors,1.92,0.0,13.15,0.0,0.0,14.66,0.0,0.36,0.0,0.0,0.89,43.58,0.0,4.73,0.0,0.0,0.8,0.0,0.0,0.38,4.14,0.0,0.0,1.68,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.83,5.86,0.0,0.49,0.0,1.74,1.88,0.0,0.0,0.0,0.0
68,Bonhote_BungayCast_2,0.9997,Bonhote_BungayCast,Bungay Castle. A Novel,"Bonhote, Elizabeth",1796.0,Romantic,Novel,Gothic,f,1744.0,English,Peripheral,colors,0.0,0.0,0.47,0.0,0.0,36.92,0.0,1.47,0.0,0.56,0.0,10.35,2.24,0.0,3.77,0.88,1.59,0.0,0.0,0.0,5.15,0.0,0.0,0.13,0.0,0.0,1.96,0.0,0.16,0.0,2.18,0.0,0.0,0.0,24.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,1.02,0.0,2.73,0.0,3.14,0.0,0.0,0.0,0.0
69,Bonhote_BungayCast_3,0.9996,Bonhote_BungayCast,Bungay Castle. A Novel,"Bonhote, Elizabeth",1796.0,Romantic,Novel,Gothic,f,1744.0,English,Peripheral,colors,0.0,0.0,3.13,0.0,0.0,6.46,0.72,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,18.62,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,63.51,0.0,0.0,0.0,0.64,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.41,0.0,0.86,0.0,0.0,0.0,0.0
70,Bonhote_BungayCast_4,0.9998,Bonhote_BungayCast,Bungay Castle. A Novel,"Bonhote, Elizabeth",1796.0,Romantic,Novel,Gothic,f,1744.0,English,Peripheral,colors,0.0,0.0,7.35,0.0,0.0,27.9,2.46,0.26,4.56,3.63,0.0,1.91,0.0,0.0,4.39,0.0,7.05,0.0,0.0,4.79,0.0,0.0,0.0,0.0,0.0,0.0,19.56,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,6.71,0.0,0.0,0.28,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0
71,Bonhote_BungayCast_5,0.9986,Bonhote_BungayCast,Bungay Castle. A Novel,"Bonhote, Elizabeth",1796.0,Romantic,Novel,Gothic,f,1744.0,English,Peripheral,colors,0.01,0.01,0.01,0.01,1.34,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.74,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.79,0.01,0.01,0.01,0.01,0.17,6.9,0.01,0.01,28.4,0.01,0.01,0.01,5.51,0.01,0.01,0.01,0.01,0.01,0.01,0.01,30.4,6.9,0.01,0.01,0.01,0.01,12.51
72,Brontë_JaneEyre_1,0.9945,Brontë_JaneEyre,Jane Eyre,"Brontë, Charlotte",1847.0,Victorian,Novel,Gothic,f,1816.0,English,Central,colors,11.12,0.0,0.0,0.0,1.17,3.22,0.0,0.0,0.0,8.27,0.0,0.0,24.1,9.75,0.0,0.24,4.11,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.45,0.0,6.02,0.0,0.0,0.15,0.0,0.64,0.0,0.0,0.0,0.41,11.41,0.0,0.22,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,10.07,0.0,0.0,0.0,0.0,0.0,0.0
73,Brontë_JaneEyre_2,-0.9994,Brontë_JaneEyre,Jane Eyre,"Brontë, Charlotte",1847.0,Victorian,Novel,Gothic,f,1816.0,English,Central,colors,8.25,0.0,14.85,0.0,0.0,4.92,0.0,0.0,6.35,0.0,0.0,0.73,0.0,4.02,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,4.11,0.0,1.4,10.26,1.81,0.0,0.85,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,0.0,0.0,0.0,4.88,4.8,1.63,15.05,0.0,2.22,0.0,0.0
74,Brontë_JaneEyre_3,-0.9983,Brontë_JaneEyre,Jane Eyre,"Brontë, Charlotte",1847.0,Victorian,Novel,Gothic,f,1816.0,English,Central,colors,0.0,0.0,88.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Brontë_JaneEyre_4,0.9988,Brontë_JaneEyre,Jane Eyre,"Brontë, Charlotte",1847.0,Victorian,Novel,Gothic,f,1816.0,English,Central,colors,0.0,0.0,10.83,0.18,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.08,4.3,0.0,0.0,0.0,4.39,0.0,1.93,0.0,0.0,0.0,0.0,1.17,0.0,0.0,27.45,0.0,0.0,4.44,1.19,7.2,4.37,0.0,2.78,3.3,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,21.04,0.0,0.0,1.1,0.0,0.0,0.0
76,Brontë_JaneEyre_5,-0.9907,Brontë_JaneEyre,Jane Eyre,"Brontë, Charlotte",1847.0,Victorian,Novel,Gothic,f,1816.0,English,Central,colors,0.01,0.01,0.01,0.01,0.01,0.01,2.11,0.01,0.01,32.27,0.01,0.01,0.01,0.01,8.2,0.01,19.42,0.01,0.01,0.01,32.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.39,0.01,0.01,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
77,Brontë_Villette_1,0.9987,Brontë_Villette,Villette,"Brontë, Charlotte",1850.0,Victorian,Novel,Gothic,f,1816.0,English,Peripheral,colors,0.0,0.0,28.48,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,1.8,1.6,0.0,0.0,5.94,0.0,0.0,0.0,36.85,1.07,0.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67,0.0,0.38,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
78,Brontë_Villette_2,0.9991,Brontë_Villette,Villette,"Brontë, Charlotte",1850.0,Victorian,Novel,Gothic,f,1816.0,English,Peripheral,colors,0.0,0.0,5.69,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,10.75,0.0,0.0,3.38,3.64,0.0,0.0,0.29,2.66,0.0,0.0,0.0,0.0,0.0,11.25,0.0,32.54,0.0,0.0,8.89,0.0,0.0,0.0,1.8,1.93,5.88,0.0,0.0,0.0,2.03,0.0
79,Brontë_Villette_3,0.9986,Brontë_Villette,Villette,"Brontë, Charlotte",1850.0,Victorian,Novel,Gothic,f,1816.0,English,Peripheral,colors,0.0,0.05,13.36,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,2.67,0.0,25.58,9.3,0.0,0.0,0.0,1.21,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,27.66,1.55,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,3.89,0.0,0.0,0.0,0.88
